OBJECTID,YeshuvName,Dunam,AnafName,AnafSub,GrowthEng,CoverTypeE,kWh/kPW,Muni_Eng,Machoz,area_sqm (GIS),Energy production (tracking) mln kWh/year,Energy production (fix) mln kWh/year,Energy production (tracking) mln kWh/year,Energy production (fix) mln kWh/year,Potential revenue fron energy production (tracking) mln NIS,Potential revenue fron energy production (fix) mln NIS,Feasability to install PVs?,Average influence of PV on crops,Average KG per dunham,"Average price per KG, NIS","Potential revenue from crops before PV, mln NIS","Potential revenue from crops after PV, mln NIS",Added value on income from crops after PV (mln NIS),"Total revenue, mln NIS","added value from PV, mln NIS"
992,מגאר,1.22,plantations,olives,Plantations,Open Area,1755,Mughar,North,1216.55,0.19,0.13,0.185742162,0.125963075,0.055722649,0.037788923,1,1,1000,8,0.009732045,0.009732045,0,0.020954796,0.011222751
288,מגל,92.00,plantations,olives,Plantations,Open Area,1735,Menashe,Haifa,92006.20,13.89,9.42,13.88694,9.41758,4.166082,2.825274,1,1,1000,8,0.736,0.736,0,1.5717096,0.8357096
400,מגל,328.80,plantations,vineyard,Plantations,Open Area,1735,Zemer,Center,328834.00,49.64,33.66,49.630716,33.657612,14.8892148,10.0972836,1,1,1000,20,6.576,6.576,0,7.98451344,1.40851344
317,מגן,44.00,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1825,Eshkol,South,-43981.40,-6.98,-4.74,6.9861,4.7377,2.09583,1.42131,1,1.04,2000,2,0.176,0.18304,0.00704,0.678348,0.495308
817,מגן שאול,4.10,flowers,flowers general,Flowers,Greenhouse,1745,Hagilbo'a,North,4093.50,0.62,0.42,0.6224415,0.4221155,0.18673245,0.12663465,1,1.05,500,20,0.041,0.04305,0.00205,0.07648386,0.03343386
302,מגן שאול,29.70,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1745,Hagilbo'a,North,29651.50,4.50,3.05,4.5089055,3.0577635,1.35267165,0.91732905,1,1,2000,5,0.297,0.297,0,0.54513162,0.24813162
4,מגשימים,10.44,plantations,deciduous,Plantations and Citrus in covered area,Net House,1765,Drom Hasharon,Center,10435.90,1.60,1.09,1.602454901,1.086722289,0.48073647,0.326016687,1,1,1000,8,0.083485651,0.083485651,0,0.180498066,0.097012414
255,מגשימים,12.15,plantations,deciduous,Plantations and Citrus in covered area,Net Cover,1765,Yehud - Monoson,Center,12151.70,1.87,1.27,1.865919053,1.265393381,0.559775716,0.379618014,1,1,1000,8,0.097211764,0.097211764,0,0.210174264,0.1129625
859,מגשימים,2.61,plantations,general plantation,Plantations,Open Area,1765,Drom Hasharon,Center,2608.68,0.40,0.27,0.400567899,0.271649494,0.12017037,0.081494848,1,1,1000,5,0.013043141,0.013043141,0,0.040423824,0.027380683
550,מודיעין-מכבים-רע,97.08,plantations,olives,Plantations,Open Area,1755,Modi'in - Makabim - Re'ut,Center,97081.30,14.82,10.05,14.82240378,10.05197498,4.446721134,3.015592493,1,1,1000,8,0.776626586,0.776626586,0,1.672212949,0.895586363
520,מזור,10.14,flowers,greens,Flowers,Open Area,1755,Drom Hasharon,Center,10140.80,1.55,1.05,1.548310513,1.050003682,0.464493154,0.315001104,1,1.05,500,20,0.101405542,0.106475819,0.005070277,0.189885933,0.083410114
77,מזור,8.10,plantations,olives,Plantations,Open Area,1765,Hevel Modi'in,Center,8097.46,1.24,0.84,1.243375237,0.843208494,0.373012571,0.252962548,1,1,1000,8,0.064778105,0.064778105,0,0.140051882,0.075273777
594,מזור,4.07,plantations,olives,Plantations,Open Area,1765,Hevel Modi'in,Center,4072.87,0.63,0.42,0.625396203,0.424119264,0.187618861,0.127235779,1,1,1000,8,0.032582264,0.032582264,0,0.07044367,0.037861406
342,מזור,4.40,plantations,organic plantation,Plantations,Open Area,1755,Hevel Modi'in,Center,4398.41,0.67,0.46,0.671555271,0.45542254,0.201466581,0.136626762,1,1,1000,15,0.065974582,0.065974582,0,0.094235454,0.028260872
286,מזכרת בתיה,12.02,plantations,olives,Plantations,Open Area,1775,Mazkeret Batya,Center,12022.20,1.86,1.26,1.856513395,1.259014831,0.556954018,0.377704449,1,1,1000,8,0.096176831,0.096176831,0,0.208787878,0.112611047
172,מזכרת בתיה,7.00,vegetables,tomatoes,Vegetables in covered area,Greenhouse,1775,Mazkeret Batya,Center,7023.29,1.08,0.74,1.080975,0.733075,0.3242925,0.2199225,1,1.1,2000,6,0.084,0.0924,0.0084,0.143409,0.051009
223,מחולה מושב עובדי,8.00,citrus,grapefruits,Citrus,Open Area,1725,Emek Hama'ayanot,North,7975.50,1.20,0.81,1.2006,0.8142,0.36018,0.24426,1,1.03,4000,4,0.128,0.13184,0.00384,0.176808,0.044968
278,מטולה,4.14,plantations,deciduous,Plantations,Open Area,1775,Metula,North,4135.80,0.64,0.43,0.638661645,0.433115368,0.191598493,0.129934611,1,1,1000,8,0.03308592,0.03308592,0,0.071825396,0.038739476
597,מטולה,82.90,plantations,deciduous,Plantations,Open Area,1775,Metula,North,82859.10,12.80,8.68,12.8018325,8.6817025,3.84054975,2.60451075,1,1,1000,8,0.6632,0.6632,0,1.4397243,0.7765243
646,מטולה,5.80,plantations,deciduous,Plantations,Open Area,1775,Metula,North,5838.94,0.90,0.61,0.895665,0.607405,0.2686995,0.1822215,1,1,1000,8,0.0464,0.0464,0,0.1007286,0.0543286
840,מטולה,8.40,plantations,deciduous,Plantations,Open Area,1765,Metula,North,8394.47,1.29,0.87,1.289862,0.874734,0.3869586,0.2624202,1,1,1000,8,0.0672,0.0672,0,0.14528808,0.07808808
619,מטולה,5.66,plantations,subtropical,Plantations,Open Area,1755,Metula,North,5663.91,0.86,0.59,0.864785931,0.586464022,0.259435779,0.175939207,1,1,1000,5,0.028319283,0.028319283,0,0.087367252,0.05904797
238,מי עמי,2.50,flowers,flowers nursery,Flowers,Greenhouse,1765,Menashe,Haifa,2471.41,0.38,0.26,0.3838875,0.2603375,0.11516625,0.07810125,1,1.05,500,20,0.025,0.02625,0.00125,0.0469905,0.0207405
802,מיבטחים,1.50,vegetables,general vegetables,Vegetables in covered area,Greenhouse,1825,Eshkol,South,1462.42,0.23,0.16,0.2381625,0.1615125,0.07144875,0.04845375,1,1.1,2000,5,0.015,0.0165,0.0015,0.0292815,0.0127815
444,מיבטחים,13.90,vegetables,tomatoes,Vegetables in covered area,Net House,1825,Eshkol,South,13946.00,2.21,1.5,2.2069725,1.4966825,0.66209175,0.44900475,1,1.1,2000,6,0.1668,0.18348,0.01668,0.2896899,0.1062099
743,מיגדל,10.80,citrus,exotic citrus,Citrus,Open Area,1685,Migdal,North,10783.10,1.58,1.07,1.583226,1.073682,0.4749678,0.3221046,1,1.03,4000,6,0.2592,0.266976,0.007776,0.28902744,0.02205144
674,מיגדל,8.20,plantations,olives,Plantations,Open Area,1735,Migdal,North,8156.65,1.23,0.83,1.237749,0.839393,0.3713247,0.2518179,1,1,1000,8,0.0656,0.0656,0,0.14008716,0.07448716
137,מיצפה,9.90,plantations,general plantation,Plantations,Open Area,1735,Hagalil Hatahton,North,9883.43,1.49,1.01,1.4943555,1.0134135,0.44830665,0.30402405,1,1,1000,5,0.0495,0.0495,0,0.15130962,0.10180962
368,מירון,1.50,plantations,deciduous,Plantations,Open Area,1775,Merom Hagalil,North,1546.04,0.24,0.16,0.2316375,0.1570875,0.06949125,0.04712625,1,1,1000,8,0.012,0.012,0,0.0260505,0.0140505
604,מיתר,24.10,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1845,Tamar,South,24117.70,3.87,2.63,3.8684115,2.6234055,1.16052345,0.78702165,1,1,2000,5,0.241,0.241,0,0.45940866,0.21840866
567,מלאה,12.50,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1745,Hagilbo'a,North,12477.90,1.89,1.28,1.8976875,1.2869375,0.56930625,0.38608125,1,1.04,2000,2,0.05,0.052,0.002,0.1856325,0.1336325
54,מלאה,22.70,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1745,Hagilbo'a,North,22725.60,3.45,2.34,3.4462005,2.3370785,1.03386015,0.70112355,1,1,2000,5,0.227,0.227,0,0.41664942,0.18964942
281,מלילות,7.10,vegetables,peppers,Vegetables in covered area,Greenhouse,1815,Sdot Negev,South,7130.68,1.13,0.76,1.1211255,0.7603035,0.33633765,0.22809105,1,1.1,2000,7,0.0994,0.10934,0.00994,0.15684042,0.04750042
830,מלילות,20.10,vegetables,periodic vegetables,Vegetables in covered area,Net House,1815,Sdot Negev,South,20084.90,3.17,2.15,3.1738905,2.1524085,0.95216715,0.64572255,1,1.1,2000,5,0.201,0.2211,0.0201,0.39094902,0.16984902
74,מנוחה,6.70,citrus,lemon-like,Citrus,Open Area,1795,Lahish,South,6682.18,1.04,0.71,1.0463055,0.7095635,0.31389165,0.21286905,1,1.03,4000,4,0.1072,0.110416,0.003216,0.15139722,0.04098122
222,מנוחה,10.30,non-processed,non-processed,Not cultivated,Open Area,1795,Lahish,South,10312.00,1.61,1.09,1.6084995,1.0908215,0.48254985,0.32724645,1,1,0,0,0,0,0,0.13089858,0.13089858
794,מסדה,26.30,citrus,exotic citrus,Citrus,Open Area,1695,Emek Hayarden,North,26285.60,3.88,2.63,3.8783295,2.6301315,1.16349885,0.78903945,1,1.03,4000,6,0.6312,0.650136,0.018936,0.70569738,0.05556138
140,מסדה,2.00,plantations,subtropical,Plantations and Citrus in covered area,Greenhouse,1705,Emek Hayarden,North,1971.96,0.29,0.2,0.29667,0.20119,0.089001,0.060357,1,1,1000,5,0.01,0.01,0,0.0301428,0.0201428
666,מסילות,5.80,plantations,subtropical,Plantations,Open Area,1705,Emek Hama'ayanot,North,5843.49,0.87,0.59,0.860343,0.583451,0.2581029,0.1750353,1,1,1000,5,0.029,0.029,0,0.08741412,0.05841412
845,מסלול,9.80,citrus,lemon-like,Citrus,Open Area,1815,Merhavim,South,9835.52,1.55,1.05,1.547469,1.049433,0.4642407,0.3148299,1,1.03,4000,4,0.1568,0.161504,0.004704,0.22283436,0.06133036
49,מסעדה,3.00,plantations,deciduous,Plantations,Open Area,1795,Mas'ade,North,3049.71,0.48,0.32,0.468495,0.317715,0.1405485,0.0953145,1,1,1000,8,0.024,0.024,0,0.0525258,0.0285258
200,מסעדה,4.80,plantations,deciduous,Plantations,Open Area,1815,Mas'ade,North,4813.24,0.76,0.52,0.757944,0.514008,0.2273832,0.1542024,1,1,1000,8,0.0384,0.0384,0,0.08472096,0.04632096
251,מסעדה,1.50,plantations,deciduous,Plantations,Open Area,1785,Mas'ade,North,1458.88,0.23,0.15,0.2329425,0.1579725,0.06988275,0.04739175,1,1,1000,8,0.012,0.012,0,0.0261567,0.0141567
399,מסעדה,4.50,plantations,deciduous,Plantations,Open Area,1785,Mas'ade,North,4452.98,0.69,0.47,0.6988275,0.4739175,0.20964825,0.14217525,1,1,1000,8,0.036,0.036,0,0.0784701,0.0424701
612,מסעדה,1.00,plantations,deciduous,Plantations,Open Area,1785,Mas'ade,North,1006.73,0.16,0.11,0.155295,0.105315,0.0465885,0.0315945,1,1,1000,8,0.008,0.008,0,0.0174378,0.0094378
695,מסעדה,2.40,plantations,deciduous,Plantations,Open Area,1825,Mas'ade,North,2372.41,0.38,0.26,0.38106,0.25842,0.114318,0.077526,1,1,1000,8,0.0192,0.0192,0,0.0425304,0.0233304
891,מסעדה,1.60,plantations,deciduous,Plantations,Open Area,1785,Mas'ade,North,1560.32,0.24,0.16,0.248472,0.168504,0.0745416,0.0505512,1,1,1000,8,0.0128,0.0128,0,0.02790048,0.01510048
1004,מסעדה,2.30,plantations,deciduous,Plantations,Open Area,1825,Mas'ade,North,2315.27,0.37,0.25,0.3651825,0.2476525,0.10955475,0.07429575,1,1,1000,8,0.0184,0.0184,0,0.0407583,0.0223583
871,מעין ברוך,22.00,plantations,deciduous,Plantations,Open Area,1745,Hagalil Ha'elyon,North,22049.30,3.35,2.27,3.33993,2.26501,1.001979,0.679503,1,1,1000,8,0.176,0.176,0,0.3774012,0.2014012
827,מעלות תרשיחא,1.50,plantations,olives,Plantations,Open Area,1725,Ma'alot - Tarshiha,North,1508.24,0.23,0.15,0.2251125,0.1526625,0.06753375,0.04579875,1,1,1000,8,0.012,0.012,0,0.0255195,0.0135195
105,מענית,19.30,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1735,Menashe,Haifa,19334.70,2.92,1.98,2.9132385,1.9756445,0.87397155,0.59269335,1,1.04,2000,2,0.0772,0.080288,0.003088,0.28525014,0.20496214
518,מערב השרון מא 16,4.80,vegetables,cucumbers,Vegetables in covered area,Greenhouse,1745,Emek Hefer,Center,4794.21,0.73,0.49,0.728712,0.494184,0.2186136,0.1482552,1,1.1,2000,6,0.0576,0.06336,0.00576,0.09731808,0.03395808
545,מערב השרון מא 16,19.07,vegetables,cucumbers,Vegetables in covered area,Greenhouse,1745,Emek Hefer,Center,19066.40,2.89,1.96,2.894472699,1.962918267,0.86834181,0.58887548,1,1.1,2000,6,0.228789463,0.25166841,0.022878946,0.386551238,0.134882828
883,מערב השרון מא 16,14.70,vegetables,cucumbers,Vegetables in covered area,Greenhouse,1745,Emek Hefer,Center,14662.40,2.23,1.51,2.2316805,1.5134385,0.66950415,0.45403155,1,1.1,2000,6,0.1764,0.19404,0.01764,0.29803662,0.10399662
614,מערב השרון מא 16,8.60,others,greenhouse crops,Vegetables in covered area,Greenhouse,1745,Emek Hefer,Center,8600.44,1.31,0.89,1.305609,0.885413,0.3916827,0.2656239,1,1,2000,5,0.086,0.086,0,0.15784956,0.07184956
151,מערב השרון מא 16,10.70,plantations,olives,Plantations,Open Area,1735,Emek Hefer,Center,10681.40,1.61,1.09,1.6151115,1.0953055,0.48453345,0.32859165,1,1,1000,8,0.0856,0.0856,0,0.18279666,0.09719666
134,מערב השרון מא 16,15.45,citrus,orange-like,Citrus,Open Area,1745,Emek Hefer,Center,15451.20,2.35,1.59,2.345655853,1.59073213,0.703696756,0.477219639,1,1.03,4000,4,0.247212025,0.254628386,0.007416361,0.343664887,0.089036501
554,מערב השרון מא 18,3.48,non-processed,non-processed,Not cultivated,Open Area,1755,Lev Hasharon,Center,3481.91,0.53,0.36,0.531619538,0.360523595,0.159485862,0.108157079,1,1,0,0,0,0,0,0.043262831,0.043262831
751,מערב השרון מא 18,13.10,citrus,orange-like,Citrus,Open Area,1755,Lev Hasharon,Center,13053.90,1.99,1.35,2.0001735,1.3564395,0.60005205,0.40693185,1,1.03,4000,4,0.2096,0.215888,0.006288,0.29230554,0.07641754
329,מערב השרון מא 18,12.30,citrus,other citrus,Citrus,Open Area,1755,Lev Hasharon,Center,12334.80,1.88,1.28,1.8780255,1.2736035,0.56340765,0.38208105,1,1.03,4000,4,0.1968,0.202704,0.005904,0.27445482,0.07175082
645,מערב השרון מא 18,10.80,citrus,peelables,Citrus,Open Area,1755,Lev Hasharon,Center,10784.10,1.65,1.12,1.648998,1.118286,0.4946994,0.3354858,1,1.03,4000,6,0.2592,0.266976,0.007776,0.29437992,0.02740392
241,מערב השרון מא 19,28.50,citrus,orange-like,Citrus,Open Area,1765,Hof Hasharon,Center,28529.40,4.38,2.97,4.3763175,2.9678475,1.31289525,0.89035425,1,1.03,4000,4,0.456,0.46968,0.01368,0.6379497,0.1682697
829,מעש,4.82,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1765,Drom Hasharon,Center,4822.41,0.74,0.5,0.740490147,0.502171479,0.222147044,0.150651444,1,1.1,2000,5,0.048223122,0.053045434,0.004822312,0.092087838,0.039042404
120,מצליח,9.40,vegetables,periodic spices and herbs,Vegetables & field crops in uncovered area,Open Area,1775,Gezer,Center,9403.17,1.45,0.98,1.452056811,0.984728182,0.435617043,0.295418455,1,1.1,2000,3,0.056417943,0.062059737,0.005641794,0.155403224,0.093343487
852,מצליח,11.31,vegetables,periodic spices and herbs,Vegetables & field crops in uncovered area,Open Area,1775,Gezer,Center,11315.20,1.75,1.18,1.747317607,1.184962515,0.524195282,0.355488755,1,1.1,2000,3,0.067889951,0.074678946,0.006788995,0.187002869,0.112323923
831,מצפה נטופה,1.90,plantations,olives,Plantations,Open Area,1775,Hagalil Hatahton,North,1898.16,0.29,0.2,0.2934075,0.1989775,0.08802225,0.05969325,1,1,1000,8,0.0152,0.0152,0,0.0329973,0.0177973
812,מצר,69.40,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1725,Menashe,Haifa,69360.60,10.41,7.06,10.415205,7.063185,3.1245615,2.1189555,1,1.1,2000,5,0.694,0.7634,0.0694,1.3056222,0.5422222
529,מרגליות,3.47,plantations,deciduous,Plantations,Open Area,1775,Mevo'ot Hahermon,North,3466.49,0.54,0.36,0.535302508,0.363021241,0.160590752,0.108906372,1,1,1000,8,0.027731391,0.027731391,0,0.060201384,0.032469992
651,מרגליות,2.20,plantations,vineyard,Plantations,Open Area,1755,Mevo'ot Hahermon,North,2197.30,0.34,0.23,0.335907,0.227799,0.1007721,0.0683397,1,1,1000,20,0.044,0.044,0,0.05373588,0.00973588
588,מרחביה  מושב,15.50,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1745,Emek Yizrael,North,15488.30,2.35,1.59,2.3531325,1.5958025,0.70593975,0.47874075,1,1.1,2000,5,0.155,0.1705,0.0155,0.2937963,0.1232963
616,מרחביה  מושב,35.10,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1745,Emek Yizrael,North,35089.70,5.33,3.61,5.3287065,3.6137205,1.59861195,1.08411615,1,1.1,2000,5,0.351,0.3861,0.0351,0.66530646,0.27920646
668,מרחביה  מושב,18.60,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1745,Emek Yizrael,North,18554.80,2.82,1.91,2.823759,1.914963,0.8471277,0.5744889,1,1.1,2000,5,0.186,0.2046,0.0186,0.35255556,0.14795556
873,מרחביה  מושב,20.50,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1745,Emek Yizrael,North,20549.10,3.12,2.12,3.1122075,2.1105775,0.93366225,0.63317325,1,1.1,2000,5,0.205,0.2255,0.0205,0.3885693,0.1630693
266,מרחביה  מושב,9.40,vegetables,spices and herbs without insects,Vegetables in covered area,Greenhouse,1745,Emek Yizrael,North,9353.51,1.42,0.96,1.427061,0.967777,0.4281183,0.2903331,1,1.1,2000,6,0.1128,0.12408,0.01128,0.19058124,0.06650124
609,משאבי שדה,110.30,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1825,Eshkol,South,110277.00,17.51,11.87,17.5128825,11.8765525,5.25386475,3.56296575,1,1.1,2000,5,1.103,1.2133,0.1103,2.1531663,0.9398663
335,משהד,4.30,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1755,Mishad,North,4311.44,0.66,0.45,0.6565455,0.4452435,0.19696365,0.13357305,1,1,2000,5,0.043,0.043,0,0.07922922,0.03622922
132,משמר הירדן,12.64,plantations,deciduous,Plantations,Open Area,1745,Mevo'ot Hahermon,North,12644.40,1.92,1.3,1.919592067,1.301792321,0.57587762,0.390537696,1,1,1000,8,0.101154277,0.101154277,0,0.216907645,0.115753368
247,משמרת,0.48,flowers,flowers general,Flowers,Open Area,1755,Lev Hasharon,Center,476.50,0.07,0.05,0.072752127,0.04933765,0.021825638,0.014801295,1,1.05,500,20,0.004764851,0.005003094,0.000238243,0.008922374,0.003919281
220,משמרת,0.54,flowers,flowers nursery,Flowers,Greenhouse,1765,Lev Hasharon,Center,543.52,0.08,0.06,0.083457634,0.056597706,0.02503729,0.016979312,1,1.05,500,20,0.005435032,0.005706784,0.000271752,0.010215795,0.004509011
2,משען,12.20,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1805,Hof Ashkelon,South,12169.80,1.91,1.3,1.915827,1.299239,0.5747481,0.3897717,1,1.04,2000,2,0.0488,0.050752,0.001952,0.18635988,0.13560788
16,משען,26.60,vegetables,periodic vegetables,Vegetables & field crops in uncovered area,Open Area,1805,Hof Ashkelon,South,26581.80,4.17,2.83,4.177131,2.832767,1.2531393,0.8498301,1,1.1,2000,5,0.266,0.2926,0.0266,0.51549204,0.22289204
729,נאעורה,8.00,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1755,Hagilbo'a,North,7958.04,1.22,0.82,1.22148,0.82836,0.366444,0.248508,1,1,2000,5,0.08,0.08,0,0.1474032,0.0674032
531,נבטים,5.42,non-processed,non-processed,Not cultivated,Open Area,1845,Bnei Shim'on,South,5421.79,0.87,0.59,0.870262691,0.590178147,0.261078807,0.177053444,1,1,0,0,0,0,0,0.070821378,0.070821378
742,נבטים,12.10,non-processed,non-processed,Not cultivated,Open Area,1845,Bnei Shim'on,South,12066.70,1.94,1.31,1.9422315,1.3171455,0.58266945,0.39514365,1,1,0,0,0,0,0,0.15805746,0.15805746
384,נגבה,12.00,plantations,subtropical,Plantations,Open Area,1805,Yoav,South,11993.70,1.88,1.28,1.88442,1.27794,0.565326,0.383382,1,1,1000,5,0.06,0.06,0,0.1893528,0.1293528
929,נוב,14.50,plantations,plantation nursery,Plantations,Open Area,1775,Golan,North,14464.80,2.23,1.51,2.2391625,1.5185125,0.67174875,0.45555375,1,1,1000,10,0.145,0.145,0,0.2692215,0.1242215
442,נווה אטי''ב,3.50,non-processed,non-processed,Not cultivated,Open Area,1725,Golan,North,3523.84,0.53,0.36,0.5252625,0.3562125,0.15757875,0.10686375,1,1,0,0,0,0,0,0.0427455,0.0427455
416,"נווה אטי""ב",4.70,plantations,vineyard,Plantations,Open Area,1765,Golan,North,4650.77,0.71,0.48,0.7217085,0.4894345,0.21651255,0.14683035,1,1,1000,20,0.094,0.094,0,0.11513214,0.02113214
921,נווה איתן,25.20,field crops,field crops for silage,Vegetables & field crops in uncovered area,Open Area,1725,Emek Hama'ayanot,North,25179.70,3.78,2.56,3.78189,2.56473,1.134567,0.769419,1,1.04,2000,4,0.2016,0.209664,0.008064,0.433566,0.223902
606,נווה ים,3.40,vegetables,cucumbers,Vegetables in covered area,Greenhouse,1735,Hof Hacarmel,Haifa,3369.51,0.51,0.34,0.513213,0.348041,0.1539639,0.1044123,1,1.1,2000,6,0.0408,0.04488,0.00408,0.06869292,0.02381292
920,נווה מיבטח,18.30,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1795,Be'er Tuvya,South,18285.90,2.86,1.94,2.8578195,1.9380615,0.85734585,0.58141845,1,1.04,2000,2,0.0732,0.076128,0.002928,0.27824418,0.20211618
446,נווה מיבטח,8.60,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1795,Be'er Tuvya,South,8642.71,1.35,0.92,1.343019,0.910783,0.4029057,0.2732349,1,1.1,2000,5,0.086,0.0946,0.0086,0.16605396,0.07145396
